Tag Date,Location,Station,Depth (fa.),Fish Spp.,Tagged before?,Tag #,F. L. (in.),Remarks,Recapture date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (miles) moved,Retagged?,Recapture Date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (mi.),Retagged?,Recapture Date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (mi.),Retagged?,Recapture Date,Location,Station,Depth (fa.),F. L. (in.),Weight (lb.),# Days Free,Growth (in.),Distance (mi.), Retagged?
1990-10-22,331,37,61,1,0,Q078,19.80,,,,,,,,-31706,-19.8,,,,,,,,,-31706,-19.8,,,,,,,,,-31706,-19.8,,,,,,,,,-31706,-19.8,,
1990-10-21,331,37,61,1,0,Q082,13.80,,,,,,,,-31705,-13.8,,,,,,,,,-31705,-13.8,,,,,,,,,-31705,-13.8,,,,,,,,,-31705,-13.8,,
1990-10-22,331,37,61,1,0,Q085,18.50,,,,,,,,-31706,-18.5,,,,,,,,,-31706,-18.5,,,,,,,,,-31706,-18.5,,,,,,,,,-31706,-18.5,,
1991-02-23,321,30,55,1,0,Q091,10.70,,,,,,,,-31830,-10.7,,,,,,,,,-31830,-10.7,,,,,,,,,-31830,-10.7,,,,,,,,,-31830,-10.7,,
1990-10-21,331,37,61,1,0,Q092,18.00,,,,,,,,-31705,-18,,,,,,,,,-31705,-18,,,,,,,,,-31705,-18,,,,,,,,,-31705,-18,,
1991-02-23,321,30,55,1,0,Q093,10.30,,,,,,,,-31830,-10.3,,,,,,,,,-31830,-10.3,,,,,,,,,-31830,-10.3,,,,,,,,,-31830,-10.3,,
1990-10-22,331,37,61,1,0,Q094,12.80,,,,,,,,-31706,-12.8,,,,,,,,,-31706,-12.8,,,,,,,,,-31706,-12.8,,,,,,,,,-31706,-12.8,,
1991-02-23,321,30,55,1,0,Q096,14.30,,,,,,,,-31830,-14.3,,,,,,,,,-31830,-14.3,,,,,,,,,-31830,-14.3,,,,,,,,,-31830,-14.3,,
1991-02-10,331,38,58,1,0,Q100,18.00,,,,,,,,-31817,-18,,,,,,,,,-31817,-18,,,,,,,,,-31817,-18,,,,,,,,,-31817,-18,,
1991-05-14,401,30,63,1,0,Q101,10.60,,,,,,,,-31910,-10.6,,,,,,,,,-31910,-10.6,,,,,,,,,-31910,-10.6,,,,,,,,,-31910,-10.6,,
1990-11-03,331,38,58,1,0,Q102,20.00,,,,,,,,-31718,-20,,,,,,,,,-31718,-20,,,,,,,,,-31718,-20,,,,,,,,,-31718,-20,,
1990-11-02,331,38,58,1,0,Q103,18.60,,,,,,,,-31717,-18.6,,,,,,,,,-31717,-18.6,,,,,,,,,-31717,-18.6,,,,,,,,,-31717,-18.6,,
1991-06-17,401,30,63,1,0,Q105,10.00,,,,,,,,-31944,-10,,,,,,,,,-31944,-10,,,,,,,,,-31944,-10,,,,,,,,,-31944,-10,,
1990-10-19,331,34,47,1,0,Q107,16.80,,,,,,,,-31703,-16.8,,,,,,,,,-31703,-16.8,,,,,,,,,-31703,-16.8,,,,,,,,,-31703,-16.8,,
1991-11-14,401,30,63,1,0,Q108,11.20,,,,,,,,-32094,-11.2,,,,,,,,,-32094,-11.2,,,,,,,,,-32094,-11.2,,,,,,,,,-32094,-11.2,,
1991-04-16,401,30,63,1,0,Q109,10.20,,1991-08-29,401,30,63,12,1,135,1.8,0,N,,,,,,,-31882,-10.2,,,,,,,,,-31882,-10.2,,,,,,,,,-31882,-10.2,,
1991-06-17,401,30,63,1,0,Q110,10.80,,,,,,,,-31944,-10.8,,,,,,,,,-31944,-10.8,,,,,,,,,-31944,-10.8,,,,,,,,,-31944,-10.8,,
1990-10-19,331,34,47,1,0,Q111,14.20,,,,,,,,-31703,-14.2,,,,,,,,,-31703,-14.2,,,,,,,,,-31703,-14.2,,,,,,,,,-31703,-14.2,,
1991-05-14,401,30,63,1,0,Q112,10.30,Matsumoto,1994-12-23,403,none,none,22.5,6.13,1319,12.2,est. 15nm,N info called in,,,,,,,-31910,-10.3,,,,,,,,,-31910,-10.3,,,,,,,,,-31910,-10.3,,
1992-11-12,401,30,63,1,1,Q113,11.20,,,,,,,,-32458,-11.2,,,,,,,,,-32458,-11.2,,,,,,,,,-32458,-11.2,,,,,,,,,-32458,-11.2,,
1991-02-24,321,31,80,1,0,Q114,12.20,,,,,,,,-31831,-12.2,,,,,,,,,-31831,-12.2,,,,,,,,,-31831,-12.2,,,,,,,,,-31831,-12.2,,
1990-10-19,331,34,47,1,0,Q115,17.50,,,,,,,,-31703,-17.5,,,,,,,,,-31703,-17.5,,,,,,,,,-31703,-17.5,,,,,,,,,-31703,-17.5,,
1991-11-14,401,30,63,1,0,Q116,12.80,Moriwaki (c),1995-01-22,423,waia. side of pt.,72,23.5,6.5,1165,10.7,25-28nm,N,,,,,,,-32094,-12.8,,,,,,,,,-32094,-12.8,,,,,,,,,-32094,-12.8,,
1991-05-14,401,30,63,1,0,Q117,11.50,,,,,,,,-31910,-11.5,,,,,,,,,-31910,-11.5,,,,,,,,,-31910,-11.5,,,,,,,,,-31910,-11.5,,
1991-05-14,401,30,63,1,0,Q118,11.80,,,,,,,,-31910,-11.8,,,,,,,,,-31910,-11.8,,,,,,,,,-31910,-11.8,,,,,,,,,-31910,-11.8,,
1991-11-14,401,30,63,1,0,Q119,12.00,,,,,,,,-32094,-12,,,,,,,,,-32094,-12,,,,,,,,,-32094,-12,,,,,,,,,-32094,-12,,
1990-11-01,331,34,47,1,0,Q120,18.00,,,,,,,,-31716,-18,,,,,,,,,-31716,-18,,,,,,,,,-31716,-18,,,,,,,,,-31716,-18,,
1990-11-02,331,38,58,1,0,Q121,17.60,,,,,,,,-31717,-17.6,,,,,,,,,-31717,-17.6,,,,,,,,,-31717,-17.6,,,,,,,,,-31717,-17.6,,
1991-06-17,401,30,63,1,0,Q122,10.80,,,,,,,,-31944,-10.8,,,,,,,,,-31944,-10.8,,,,,,,,,-31944,-10.8,,,,,,,,,-31944,-10.8,,
1991-06-17,401,30,63,1,0,Q124,10.60,,,,,,,,-31944,-10.6,,,,,,,,,-31944,-10.6,,,,,,,,,-31944,-10.6,,,,,,,,,-31944,-10.6,,
1991-02-10,331,38,58,1,0,Q125,20.00,,,,,,,,-31817,-20,,,,,,,,,-31817,-20,,,,,,,,,-31817,-20,,,,,,,,,-31817,-20,,
1990-10-19,331,34,47,1,0,Q126,17.00,,1991-06-20,331,34,47,18.75,,244,1.75,,,,,,,,,-31703,-17,,,,,,,,,-31703,-17,,,,,,,,,-31703,-17,,
1991-06-10,401,30,63,1,0,Q127,10.20,,,,,,,,-31937,-10.2,,,,,,,,,-31937,-10.2,,,,,,,,,-31937,-10.2,,,,,,,,,-31937,-10.2,,
1992-11-12,401,30,63,1,0,Q128,8.50,,,,,,,,-32458,-8.5,,,,,,,,,-32458,-8.5,,,,,,,,,-32458,-8.5,,,,,,,,,-32458,-8.5,,
1990-11-02,331,38,58,1,0,Q129,17.70,,,,,,,,-31717,-17.7,,,,,,,,,-31717,-17.7,,,,,,,,,-31717,-17.7,,,,,,,,,-31717,-17.7,,
1991-06-10,401,30,63,1,0,Q130,10.10,,1992-05-02,401,30,63,12.5,,327,2.4,0,Q327,1992-06-10,401,30,63,13,,366,2.9,0,Q386,1993-09-24,BP TANKS,,74,,4,837,-10.1,,N,,,,,,,-31937,-10.1,,
1991-05-14,401,30,63,1,0,Q131,9.90,,1991-08-29,401,30,63,11.2,0.8,107,1.3,0,N,,,,,,,-31910,-9.9,,,,,,,,,-31910,-9.9,,,,,,,,,-31910,-9.9,,
1990-11-03,331,38,58,1,0,Q132,18.00,,,,,,,,-31718,-18,,,,,,,,,-31718,-18,,,,,,,,,-31718,-18,,,,,,,,,-31718,-18,,
1991-02-10,331,38,58,1,0,Q133,18.20,,,,,,,,-31817,-18.2,,,,,,,,,-31817,-18.2,,,,,,,,,-31817,-18.2,,,,,,,,,-31817,-18.2,,
1990-10-19,331,34,47,1,0,Q134,13.80,,,,,,,,-31703,-13.8,,,,,,,,,-31703,-13.8,,,,,,,,,-31703,-13.8,,,,,,,,,-31703,-13.8,,
1990-11-02,331,38,58,1,0,Q135,17.60,,,,,,,,-31717,-17.6,,,,,,,,,-31717,-17.6,,,,,,,,,-31717,-17.6,,,,,,,,,-31717,-17.6,,
1990-11-02,331,38,58,1,0,Q136,18.50,,,,,,,,-31717,-18.5,,,,,,,,,-31717,-18.5,,,,,,,,,-31717,-18.5,,,,,,,,,-31717,-18.5,,
1991-06-10,401,30,63,1,0,Q137,10.30,,1991-09-02,401,30,63,11.3,1,84,1,0,N,,,,,,,-31937,-10.3,,,,,,,,,-31937,-10.3,,,,,,,,,-31937,-10.3,,
1990-11-02,331,38,58,1,0,Q138,19.50,,,,,,,,-31717,-19.5,,,,,,,,,-31717,-19.5,,,,,,,,,-31717,-19.5,,,,,,,,,-31717,-19.5,,
1991-02-13,401,30,63,1,0,Q139,11.30,,,,,,,,-31820,-11.3,,,,,,,,,-31820,-11.3,,,,,,,,,-31820,-11.3,,,,,,,,,-31820,-11.3,,
1991-02-10,331,38,58,1,0,Q140,17.00,,,,,,,,-31817,-17,,,,,,,,,-31817,-17,,,,,,,,,-31817,-17,,,,,,,,,-31817,-17,,
1990-10-19,331,34,47,1,0,Q141,16.20,,,,,,,,-31703,-16.2,,,,,,,,,-31703,-16.2,,,,,,,,,-31703,-16.2,,,,,,,,,-31703,-16.2,,
1991-05-14,401,30,63,1,0,Q142,9.80,,,,,,,,-31910,-9.8,,,,,,,,,-31910,-9.8,,,,,,,,,-31910,-9.8,,,,,,,,,-31910,-9.8,,
1991-06-10,401,30,63,1,0,Q143,11.50,,1991-10-28,401,30,63,12.9,,140,1.4,0,Q414,1992-12-15,423,30,,17.5,,554,6,30nm,N,,,,,,,-31937,-11.5,,,,,,,,,-31937,-11.5,,
1991-04-16,401,30,63,1,0,Q144,12.50,,,,,,,,-31882,-12.5,,,,,,,,,-31882,-12.5,,,,,,,,,-31882,-12.5,,,,,,,,,-31882,-12.5,,
1991-05-14,401,30,63,1,0,Q145,10.80,,,,,,,,-31910,-10.8,,,,,,,,,-31910,-10.8,,,,,,,,,-31910,-10.8,,,,,,,,,-31910,-10.8,,
1990-11-02,331,38,58,1,0,Q146,16.30,,,,,,,,-31717,-16.3,,,,,,,,,-31717,-16.3,,,,,,,,,-31717,-16.3,,,,,,,,,-31717,-16.3,,
1990-11-02,331,38,58,1,0,Q147,17.50,,,,,,,,-31717,-17.5,,,,,,,,,-31717,-17.5,,,,,,,,,-31717,-17.5,,,,,,,,,-31717,-17.5,,
1990-11-02,331,38,58,1,0,Q148,19.20,,,,,,,,-31717,-19.2,,,,,,,,,-31717,-19.2,,,,,,,,,-31717,-19.2,,,,,,,,,-31717,-19.2,,
1990-11-02,331,38,58,1,0,Q149,17.50,,,,,,,,-31717,-17.5,,,,,,,,,-31717,-17.5,,,,,,,,,-31717,-17.5,,,,,,,,,-31717,-17.5,,
1992-11-12,401,30,63,1,0,Q150,9.60,,,,,,,,-32458,-9.6,,,,,,,,,-32458,-9.6,,,,,,,,,-32458,-9.6,,,,,,,,,-32458,-9.6,,
1992-11-12,401,30,63,1,0,Q151,9.00,,,,,,,,-32458,-9,,,,,,,,,-32458,-9,,,,,,,,,-32458,-9,,,,,,,,,-32458,-9,,
1990-11-01,331,34,47,1,0,Q152,19.50,,,,,,,,-31716,-19.5,,,,,,,,,-31716,-19.5,,,,,,,,,-31716,-19.5,,,,,,,,,-31716,-19.5,,
1990-11-03,331,38,58,1,0,Q153,17.70,,,,,,,,-31718,-17.7,,,,,,,,,-31718,-17.7,,,,,,,,,-31718,-17.7,,,,,,,,,-31718,-17.7,,
1990-11-02,331,38,58,1,0,Q154,16.90,Venus ,1995-01-19,311,Ilio Pt,none,20.75,none,1539,3.85,few miles,N,,,,,,,-31717,-16.9,,,,,,,,,-31717,-16.9,,,,,,,,,-31717,-16.9,,
1990-10-19,331,34,47,1,0,Q155,17.30,,,,,,,,-31703,-17.3,,,,,,,,,-31703,-17.3,,,,,,,,,-31703,-17.3,,,,,,,,,-31703,-17.3,,
1990-11-03,331,38,58,1,0,Q156,19.80,,,,,,,,-31718,-19.8,,,,,,,,,-31718,-19.8,,,,,,,,,-31718,-19.8,,,,,,,,,-31718,-19.8,,
1990-10-19,331,34,47,1,0,Q157,17.30,,,,,,,,-31703,-17.3,,,,,,,,,-31703,-17.3,,,,,,,,,-31703,-17.3,,,,,,,,,-31703,-17.3,,
1991-04-16,401,30,63,1,0,Q158,11.20,,1993-01-21,423,30,,16.5,3.5,646,5.3,30nm,N,,,,,,,-31882,-11.2,,,,,,,,,-31882,-11.2,,,,,,,,,-31882,-11.2,,
1990-11-01,331,34,47,1,0,Q159,19.00,,,,,,,,-31716,-19,,,,,,,,,-31716,-19,,,,,,,,,-31716,-19,,,,,,,,,-31716,-19,,
1990-11-01,331,34,47,1,0,Q160,18.70,,1991-01-06,331,34,47,18.7,3.5,66,0,,,,,,,,,-31716,-18.7,,,,,,,,,-31716,-18.7,,,,,,,,,-31716,-18.7,,
1992-11-12,401,30,63,1,0,Q161,12.60,,,,,,,,-32458,-12.6,,,,,,,,,-32458,-12.6,,,,,,,,,-32458,-12.6,,,,,,,,,-32458,-12.6,,
1990-11-03,331,38,58,1,0,Q162,19.30,,,,,,,,-31718,-19.3,,,,,,,,,-31718,-19.3,,,,,,,,,-31718,-19.3,,,,,,,,,-31718,-19.3,,
1991-05-14,401,30,63,1,1,Q163,12.00,,,,,,,,-31910,-12,,,,,,,,,-31910,-12,,,,,,,,,-31910,-12,,,,,,,,,-31910,-12,,
1990-11-02,331,38,58,1,0,Q164,19.10,,,,,,,,-31717,-19.1,,,,,,,,,-31717,-19.1,,,,,,,,,-31717,-19.1,,,,,,,,,-31717,-19.1,,
1991-04-16,401,30,63,1,0,Q165,10.90,,1991-06-17,401,30,63,11.7,0.9,62,0.8,0,N,,,,,,,-31882,-10.9,,,,,,,,,-31882,-10.9,,,,,,,,,-31882,-10.9,,
1990-11-02,331,38,58,1,0,Q166,17.30,,,,,,,,-31717,-17.3,,,,,,,,,-31717,-17.3,,,,,,,,,-31717,-17.3,,,,,,,,,-31717,-17.3,,
1990-11-02,331,38,58,1,0,Q167,20.50,,,,,,,,-31717,-20.5,,,,,,,,,-31717,-20.5,,,,,,,,,-31717,-20.5,,,,,,,,,-31717,-20.5,,
1991-11-14,401,30,63,1,0,Q168,12.80,,,,,,,,-32094,-12.8,,,,,,,,,-32094,-12.8,,,,,,,,,-32094,-12.8,,,,,,,,,-32094,-12.8,,
1991-02-10,331,38,58,1,0,Q169,20.00,,,,,,,,-31817,-20,,,,,,,,,-31817,-20,,,,,,,,,-31817,-20,,,,,,,,,-31817,-20,,
1990-11-02,331,38,58,1,0,Q170,17.80,,,,,,,,-31717,-17.8,,,,,,,,,-31717,-17.8,,,,,,,,,-31717,-17.8,,,,,,,,,-31717,-17.8,,
1990-11-03,331,38,58,1,0,Q171,17.90,,,,,,,,-31718,-17.9,,,,,,,,,-31718,-17.9,,,,,,,,,-31718,-17.9,,,,,,,,,-31718,-17.9,,
1990-10-19,331,34,47,1,0,Q172,16.00,,1991-11-13,331,34,47,,,390,-16,,,,,,,,,-31703,-16,,,,,,,,,-31703,-16,,,,,,,,,-31703,-16,,
1991-11-14,401,30,63,1,1,Q173,9.80,,,,,,,,-32094,-9.8,,,,,,,,,-32094,-9.8,,,,,,,,,-32094,-9.8,,,,,,,,,-32094,-9.8,,
1991-06-10,401,30,63,1,0,Q174,8.90,,,,,,,,-31937,-8.9,,,,,,,,,-31937,-8.9,,,,,,,,,-31937,-8.9,,,,,,,,,-31937,-8.9,,
1990-11-02,331,38,58,1,0,Q175,17.00,,1991-01-06,331,34,47,16.75,2.75,65,-0.25,,,,,,,,,-31717,-17,,,,,,,,,-31717,-17,,,,,,,,,-31717,-17,,
1991-02-24,321,31,80,1,0,Q176,12.00,,,,,,,,-31831,-12,,,,,,,,,-31831,-12,,,,,,,,,-31831,-12,,,,,,,,,-31831,-12,,
1991-02-10,331,38,58,1,0,Q177,20.50,,,,,,,,-31817,-20.5,,,,,,,,,-31817,-20.5,,,,,,,,,-31817,-20.5,,,,,,,,,-31817,-20.5,,
1990-11-02,331,38,58,1,0,Q178,19.70,,1992-04-15,331,38,58,21.5,,530,1.8,,,,,,,,,-31717,-19.7,,,,,,,,,-31717,-19.7,,,,,,,,,-31717,-19.7,,
1991-02-24,321,31,80,1,0,Q179,11.20,,,,,,,,-31831,-11.2,,,,,,,,,-31831,-11.2,,,,,,,,,-31831,-11.2,,,,,,,,,-31831,-11.2,,
1991-02-10,331,38,58,1,0,Q180,17.30,,,,,,,,-31817,-17.3,,,,,,,,,-31817,-17.3,,,,,,,,,-31817,-17.3,,,,,,,,,-31817,-17.3,,
1991-02-10,331,38,58,1,0,Q181,19.20,,,,,,,,-31817,-19.2,,,,,,,,,-31817,-19.2,,,,,,,,,-31817,-19.2,,,,,,,,,-31817,-19.2,,
1991-02-24,321,31,80,1,0,Q182,11.50,,,,,,,,-31831,-11.5,,,,,,,,,-31831,-11.5,,,,,,,,,-31831,-11.5,,,,,,,,,-31831,-11.5,,
1990-11-02,331,38,58,1,0,Q183,19.50,,,,,,,,-31717,-19.5,,,,,,,,,-31717,-19.5,,,,,,,,,-31717,-19.5,,,,,,,,,-31717,-19.5,,
1990-11-03,331,38,58,1,0,Q184,17.80,,,,,,,,-31718,-17.8,,,,,,,,,-31718,-17.8,,,,,,,,,-31718,-17.8,,,,,,,,,-31718,-17.8,,
1991-04-16,401,30,63,1,0,Q185,11.50,,,,,,,,-31882,-11.5,,,,,,,,,-31882,-11.5,,,,,,,,,-31882,-11.5,,,,,,,,,-31882,-11.5,,
1991-04-16,401,30,63,1,0,Q186,11.60,,,,,,,,-31882,-11.6,,,,,,,,,-31882,-11.6,,,,,,,,,-31882,-11.6,,,,,,,,,-31882,-11.6,,
1991-11-14,401,30,63,1,0,Q187,13.00,,,,,,,,-32094,-13,,,,,,,,,-32094,-13,,,,,,,,,-32094,-13,,,,,,,,,-32094,-13,,
1992-11-12,401,30,63,1,0,Q188,11.40,,,,,,,,-32458,-11.4,,,,,,,,,-32458,-11.4,,,,,,,,,-32458,-11.4,,,,,,,,,-32458,-11.4,,
1991-06-17,401,30,63,1,0,Q189,10.70,,,,,,,,-31944,-10.7,,,,,,,,,-31944,-10.7,,,,,,,,,-31944,-10.7,,,,,,,,,-31944,-10.7,,
1991-03-03,401,30,63,1,0,Q190,11.20,,,,,,,,-31838,-11.2,,,,,,,,,-31838,-11.2,,,,,,,,,-31838,-11.2,,,,,,,,,-31838,-11.2,,
1990-11-03,331,38,58,1,0,Q192,17.90,,,,,,,,-31718,-17.9,,,,,,,,,-31718,-17.9,,,,,,,,,-31718,-17.9,,,,,,,,,-31718,-17.9,,
1991-11-14,401,30,63,1,0,Q193,10.00,,,,,,,,-32094,-10,,,,,,,,,-32094,-10,,,,,,,,,-32094,-10,,,,,,,,,-32094,-10,,
1991-04-16,401,30,63,1,0,Q194,10.70,,,,,,,,-31882,-10.7,,,,,,,,,-31882,-10.7,,,,,,,,,-31882,-10.7,,,,,,,,,-31882,-10.7,,
1991-05-14,401,30,63,1,0,Q195,9.80,,,,,,,,-31910,-9.8,,,,,,,,,-31910,-9.8,,,,,,,,,-31910,-9.8,,,,,,,,,-31910,-9.8,,
1990-11-02,331,38,58,1,0,Q196,17.80,,,,,,,,-31717,-17.8,,,,,,,,,-31717,-17.8,,,,,,,,,-31717,-17.8,,,,,,,,,-31717,-17.8,,
1991-02-24,321,31,80,1,0,Q197,11.20,,,,,,,,-31831,-11.2,,,,,,,,,-31831,-11.2,,,,,,,,,-31831,-11.2,,,,,,,,,-31831,-11.2,,
1991-11-14,401,30,63,1,0,Q198,11.80,Fukumoto R,1994-12-23,404,none,69,23.5,7.5,1135,11.7,"30-35nm, assumming W, then N movement.",N,,,,,,,-32094,-11.8,,,,,,,,,-32094,-11.8,,,,,,,,,-32094,-11.8,,
1991-02-24,321,31,80,1,0,Q199,11.40,,,,,,,,-31831,-11.4,,,,,,,,,-31831,-11.4,,,,,,,,,-31831,-11.4,,,,,,,,,-31831,-11.4,,
1991-02-24,321,30,55,1,0,Q200,10.10,,,,,,,,-31831,-10.1,,,,,,,,,-31831,-10.1,,,,,,,,,-31831,-10.1,,,,,,,,,-31831,-10.1,,
1991-02-23,321,30,55,1,0,Q201,15.60,,1991-11-23,321,30,55,17.9,3.5,273,2.3,,,,,,,,,-31830,-15.6,,,,,,,,,-31830,-15.6,,,,,,,,,-31830,-15.6,,
1991-02-23,321,30,55,1,0,Q202,16.50,,1991-10-24,308,30,68,18.5,,243,2,,,,,,,,,-31830,-16.5,,,,,,,,,-31830,-16.5,,,,,,,,,-31830,-16.5,,
1991-02-10,331,34,47,1,0,Q203,18.00,,,,,,,,-31817,-18,,,,,,,,,-31817,-18,,,,,,,,,-31817,-18,,,,,,,,,-31817,-18,,
1991-02-24,321,30,55,1,0,Q204,13.60,,,,,,,,-31831,-13.6,,,,,,,,,-31831,-13.6,,,,,,,,,-31831,-13.6,,,,,,,,,-31831,-13.6,,
1991-02-24,321,30,55,1,0,Q205,17.50,,,,,,,,-31831,-17.5,,,,,,,,,-31831,-17.5,,,,,,,,,-31831,-17.5,,,,,,,,,-31831,-17.5,,
1991-02-23,321,30,55,1,0,Q206,16.30,,1991-05-24,321,30,65,17,2.5,90,0.7,,,,,,,,,-31830,-16.3,,,,,,,,,-31830,-16.3,,,,,,,,,-31830,-16.3,,
1991-02-23,321,30,55,1,0,Q207,10.80,,,,,,,,-31830,-10.8,,,,,,,,,-31830,-10.8,,,,,,,,,-31830,-10.8,,,,,,,,,-31830,-10.8,,
1991-02-24,321,30,55,1,0,Q208,10.50,,,,,,,,-31831,-10.5,,,,,,,,,-31831,-10.5,,,,,,,,,-31831,-10.5,,,,,,,,,-31831,-10.5,,
1991-02-23,321,30,55,1,0,Q209,15.20,,,,,,,,-31830,-15.2,,,,,,,,,-31830,-15.2,,,,,,,,,-31830,-15.2,,,,,,,,,-31830,-15.2,,
1991-02-23,321,30,55,1,0,Q210,11.90,,,,,,,,-31830,-11.9,,,,,,,,,-31830,-11.9,,,,,,,,,-31830,-11.9,,,,,,,,,-31830,-11.9,,
1991-02-24,321,30,55,1,0,Q211,11.50,,,,,,,,-31831,-11.5,,,,,,,,,-31831,-11.5,,,,,,,,,-31831,-11.5,,,,,,,,,-31831,-11.5,,
1991-02-23,321,30,55,1,0,Q212,15.50,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,
1991-02-23,321,30,55,1,0,Q213,13.80,,,,,,,,-31830,-13.8,,,,,,,,,-31830,-13.8,,,,,,,,,-31830,-13.8,,,,,,,,,-31830,-13.8,,
1991-02-24,321,30,55,1,0,Q214,15.50,,,,,,,,-31831,-15.5,,,,,,,,,-31831,-15.5,,,,,,,,,-31831,-15.5,,,,,,,,,-31831,-15.5,,
1991-02-24,321,30,55,1,0,Q215,16.50,,,,,,,,-31831,-16.5,,,,,,,,,-31831,-16.5,,,,,,,,,-31831,-16.5,,,,,,,,,-31831,-16.5,,
1991-02-24,321,30,55,1,0,Q216,12.10,,,,,,,,-31831,-12.1,,,,,,,,,-31831,-12.1,,,,,,,,,-31831,-12.1,,,,,,,,,-31831,-12.1,,
1991-02-23,321,30,55,1,0,Q217,17.50,,1991-11-03,321,30,55,18.5,3.8,253,1,,,,,,,,,-31830,-17.5,,,,,,,,,-31830,-17.5,,,,,,,,,-31830,-17.5,,
1991-02-24,321,30,55,1,0,Q218,13.80,,,,,,,,-31831,-13.8,,,,,,,,,-31831,-13.8,,,,,,,,,-31831,-13.8,,,,,,,,,-31831,-13.8,,
1991-02-23,321,30,55,1,0,Q219,12.90,,,,,,,,-31830,-12.9,,,,,,,,,-31830,-12.9,,,,,,,,,-31830,-12.9,,,,,,,,,-31830,-12.9,,
1991-02-23,321,30,55,1,0,Q220,9.80,,,,,,,,-31830,-9.8,,,,,,,,,-31830,-9.8,,,,,,,,,-31830,-9.8,,,,,,,,,-31830,-9.8,,
1991-02-24,321,30,55,1,0,Q221,15.70,,,,,,,,-31831,-15.7,,,,,,,,,-31831,-15.7,,,,,,,,,-31831,-15.7,,,,,,,,,-31831,-15.7,,
1991-02-23,321,30,55,1,0,Q222,13.60,,,,,,,,-31830,-13.6,,,,,,,,,-31830,-13.6,,,,,,,,,-31830,-13.6,,,,,,,,,-31830,-13.6,,
1991-02-24,321,30,55,1,0,Q223,14.90,,,,,,,,-31831,-14.9,,,,,,,,,-31831,-14.9,,,,,,,,,-31831,-14.9,,,,,,,,,-31831,-14.9,,
1991-02-23,321,30,55,1,0,Q224,12.20,,,,,,,,-31830,-12.2,,,,,,,,,-31830,-12.2,,,,,,,,,-31830,-12.2,,,,,,,,,-31830,-12.2,,
1991-02-23,321,30,55,1,0,Q225,18.00,Shizuma (?),1999-12-30,321,none,betwn Lanai & Molokai,27.5,8.5,3232,9.5,sra,N,,,,,,,-31830,-18,,,,,,,,,-31830,-18,,,,,,,,,-31830,-18,,
1991-02-23,321,30,55,1,0,Q226,10.20,,,,,,,,-31830,-10.2,,,,,,,,,-31830,-10.2,,,,,,,,,-31830,-10.2,,,,,,,,,-31830,-10.2,,
1991-02-23,321,30,55,1,0,Q227,15.20,,,,,,,,-31830,-15.2,,,,,,,,,-31830,-15.2,,,,,,,,,-31830,-15.2,,,,,,,,,-31830,-15.2,,
1991-02-23,321,30,55,1,0,Q228,15.50,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,
1991-02-23,321,30,55,1,0,Q229,10.90,,,,,,,,-31830,-10.9,,,,,,,,,-31830,-10.9,,,,,,,,,-31830,-10.9,,,,,,,,,-31830,-10.9,,
1991-02-23,321,30,55,1,0,Q230,15.00,Corder (c),1997-02-07,321,Kamalo,3 mi. S.,26,est. 7,2176,11,est 8-9 nm,N,,,,,,,-31830,-15,,,,,,,,,-31830,-15,,,,,,,,,-31830,-15,,
1991-02-23,321,30,55,1,0,Q230,14.20,Corder (c),1997-02-07,321,Kamalo Hbr,3 mi. S.,26,est. 7 lb.,2176,11.8,est. 8-9nm,N,,,,,,,-31830,-14.2,,,,,,,,,-31830,-14.2,,,,,,,,,-31830,-14.2,,
1991-02-23,321,30,55,1,0,Q231,10.60,,,,,,,,-31830,-10.6,,,,,,,,,-31830,-10.6,,,,,,,,,-31830,-10.6,,,,,,,,,-31830,-10.6,,
1991-02-24,321,30,55,1,0,Q232,14.60,,,,,,,,-31831,-14.6,,,,,,,,,-31831,-14.6,,,,,,,,,-31831,-14.6,,,,,,,,,-31831,-14.6,,
1991-02-24,321,30,55,1,0,Q233,14.10,,,,,,,,-31831,-14.1,,,,,,,,,-31831,-14.1,,,,,,,,,-31831,-14.1,,,,,,,,,-31831,-14.1,,
1991-02-23,321,30,55,1,0,Q234,15.50,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,,,,,,,,-31830,-15.5,,
1991-02-24,321,30,55,1,0,Q235,14.50,,,,,,,,-31831,-14.5,,,,,,,,,-31831,-14.5,,,,,,,,,-31831,-14.5,,,,,,,,,-31831,-14.5,,
1991-02-24,321,30,55,1,0,Q236,16.30,,1992-05-29,?,?,?,19.5,4.5,460,3.2,,,,,,,,,-31831,-16.3,,,,,,,,,-31831,-16.3,,,,,,,,,-31831,-16.3,,
